i_ext [A/cm2],Voltage [V],Power [W/cm2],Eta [V]
0.0,1.066295006237907,0.0,0.0
0.001,0.9671534376821163,0.0009671534376821162,0.09914156855579082
0.012,0.8936310509930111,0.010723572611916133,0.17266395524489597
0.023000000000000003,0.8733806010618388,0.020087753824422294,0.19291440517606828
0.034,0.861028017844647,0.029274952606718,0.20526698839326007
0.045000000000000005,0.8518688508748553,0.03833409828936849,0.21442615536305176
0.05600000000000001,0.8444971189057733,0.04729183865872331,0.2217978873321338
0.067,0.8382730575629915,0.056164294856720434,0.22802194867491554
0.07800000000000001,0.8328508346843618,0.06496236510538024,0.23344417155354524
0.08900000000000001,0.828022052425064,0.0736939626658307,0.23827295381284308
0.1,0.8236512798209403,0.08236512798209404,0.24264372641696674
0.2,0.7950723735994311,0.15901447471988622,0.271222632638476
0.34444444444444444,0.7684750395428727,0.26469695806476723,0.2978199666950344
0.48888888888888893,0.7486560071133631,0.3660096034776442,0.31763899912454396
0.6333333333333333,0.7322747073402065,0.4637739813154641,0.3340202988977006
0.7777777777777779,0.7179907777443091,0.5584372715789071,0.348304228493598
0.9222222222222223,0.7051162136375628,0.6502738414657524,0.36117879260034425
1.0666666666666667,0.6932473061236671,0.7394637931985782,0.37304770011423993
1.2111111111111112,0.6821258202734309,0.8261301601089331,0.38416918596447613
1.3555555555555556,0.6715760255713061,0.9103586124411039,0.39471898066660094
1.5,0.6614724645180884,0.9922086967771326,0.4048225417198187
1.8,0.641534500955142,1.1547621017192555,0.4247605052827651
1.8333333333333335,0.6393869175753399,1.1722093488881233,0.42690808866256713
1.8666666666666667,0.637250451653626,1.189534176420102,0.42904455458428103
1.9000000000000001,0.635124529483717,1.2067366060190623,0.43117047675419007
1.9333333333333333,0.6330086013783,1.22381662933138,0.4332864048596071
1.9666666666666668,0.6309021398442314,1.2407742083603217,0.4353928663936757
2.0,0.628804637895404,1.257609275790808,0.4374903683425031
2.033333333333333,0.6267156074906288,1.2743217352309453,0.43957939874727825
2.066666666666667,0.6246345780804832,1.290911461366332,0.4416604281574239
2.1,0.6225610952590591,1.3073783000440242,0.44373391097884796
