Depth [um],eps_w [-],rho_k O2(gas),rho_k H2O(gas),rho_k N2(gas),phi_dl,theta_k Pt(S),theta_k O(S),rho_k r0 H(Naf),rho_k r1 H(Naf),rho_k r2 H(Naf),rho_k r0 O2(Naf),rho_k r1 O2(Naf),rho_k r2 O2(Naf),rho_k r0 H2O(Naf),rho_k r1 H2O(Naf),rho_k r2 H2O(Naf),i_far_frac [-]
12.5,0.028564319451992688,1.5273237075625048,0.12903602122811975,-4.174176240073189e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.5,0.04157810959849421,1.5271539994275742,0.1291304326012889,-2.882913893648338e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.5,0.047405783920488026,1.5269759478271965,0.12922946893904538,-1.844215674704626e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.5,0.05140122431958488,1.5267927103797876,0.12933138494339969,-2.9278463290812073e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.5,0.054510281961144956,1.5266052204818759,0.12943566510155038,-4.096304466323492e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,0.05708591485562499,1.5264139525192673,0.12954204764165192,-5.505499576141877e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.5,0.05930131126532625,1.52621919475656,0.12965037365942064,-7.173995201024416e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.49999999999997,0.0612552581118418,1.5260211391694147,0.12976053745886112,-9.292986302635205e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212.5,0.06300982598798632,1.5258199207435923,0.12987246483074538,-1.1807665435242531e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237.5,0.0646067512745765,1.5256156376581305,0.12998610189842433,-1.4687771974104567e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.5,0.0003534937120446901,1.5254872973975464,0.13005749074832756,-1.6946468376333054e-14,0.6045106736689854,0.13820950347159733,0.861790496520903,1.8084501689005548,1.8084501689005654,1.8084501689067927,13.482080831691645,13.481157170177614,13.480091601819176,111.52455659857026,111.52559664870935,111.52679648707283,0.051288369634489045
254.5,0.026284290730049165,1.52017822938927,0.1300574985964517,-1.5684664527114836e-14,0.5989843618687213,0.14764853156388952,0.8523514684378953,1.8084501689006245,1.8084501689005654,1.8084501689002903,13.424190544443556,13.422690946010931,13.420960956598261,111.4335202638337,111.4352088234789,111.43715680518208,0.06159975649117123
257.5,0.03340286007906956,1.5102541889451169,0.1300574948164719,-3.763875378171077e-14,0.5868128524302325,0.17237881612915706,0.8276211838510115,1.8084501689005605,1.8084501689005654,1.8084501689008654,13.316232563026388,13.313761867850804,13.310911587133841,111.26375407906544,111.26653610129108,111.26974553982575,0.09168931212762742
260.5,0.03783125774398975,1.4986372774760877,0.1300575359187851,-2.91561377298515e-17,0.564735499871,0.23289257455863152,0.767107425343925,1.8084501689005081,1.8084501689005654,1.8084501688998118,13.190267079697147,13.184953537738222,13.178823649140888,111.06567075028147,111.07165384037398,111.07855614321046,0.18407726989890041
263.5,0.04075334237990881,1.4879091638365058,0.13005773978531776,-1.992225050399802e-14,0.522755121582593,0.4118925077970708,0.5881074921812521,1.8084501688999803,1.8084501689005654,1.8084501688986785,13.074281931373864,13.055764585092057,13.034402324155156,110.88328184516016,110.90413252290668,110.92818659695995,0.6113452918478167
