Depth [um],eps_w [-],rho_k O2(gas),rho_k H2O(gas),rho_k N2(gas),phi_dl,theta_k Pt(S),theta_k O(S),rho_k r0 H(Naf),rho_k r1 H(Naf),rho_k r2 H(Naf),rho_k r0 O2(Naf),rho_k r1 O2(Naf),rho_k r2 O2(Naf),rho_k r0 H2O(Naf),rho_k r1 H2O(Naf),rho_k r2 H2O(Naf),i_far_frac [-]
12.5,0.028564319452794223,1.5273237074799084,0.1290360212746248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.5,0.04157810959511515,1.5271539991743468,0.1291304327438736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.5,0.047405783911819724,1.5269759473949926,0.1292294691824059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.5,0.05140122430477234,1.5267927097634277,0.12933138529045263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.5,0.054510281939559355,1.5266052196771163,0.1294356655546857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,0.05708591482680724,1.5264139515223378,0.12954204820299145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.5,0.05930131122894414,1.5262191935639822,0.12965037433092347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.49999999999997,0.061255258067669266,1.5260211377779023,0.1297605382423777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212.5,0.06300982593588139,1.525819919149994,0.12987246572804959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237.5,0.06460675121446896,1.5256156358593949,0.12998610291123436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.5,0.00035349371175890054,1.525487295469956,0.13005749183369048,0.0,0.6110236466602301,0.1287463704706406,0.8712536295343513,1.8084501689032997,1.8084501689005654,1.8084501688897208,13.482080088134849,13.480985562366758,13.479722879004669,111.52455701223333,111.52578945686813,111.52721124827809,0.08264568972344656
254.5,0.026092089544826363,1.5203655376531187,0.13005750024291335,0.0,0.6068269039829627,0.13497032486492444,0.865029675119842,1.808450168900295,1.8084501689005654,1.808450168906001,13.42623019634858,13.424531643286429,13.422572132826526,111.43672768225576,111.43864026638069,111.44084669059065,0.09512664589006556
257.5,0.03290618613366975,1.5112976925984,0.13005749937234143,0.0,0.5977996371427506,0.15029371039236988,0.8497062895843879,1.808450168998579,1.8084501689005654,1.8084501689201793,13.32756795583699,13.325043587907837,13.322131388417551,111.2815792472663,111.28442170543516,111.28770086499622,0.12834154852559912
260.5,0.03692783912692069,1.5014899222789955,0.13005753083390562,0.0,0.5822551999063519,0.18359111404901193,0.8164088859532718,1.8084501688969288,1.8084501689005654,1.8084501689036085,13.221158430259722,13.216710205479837,13.21157857716724,111.1142480627538,111.1192567988879,111.125035052782,0.21259672836211868
263.5,0.03933254487401628,1.4935234052173083,0.13005763936655515,0.0,0.5559151537192105,0.2636294522251267,0.7363705477440377,1.8084501688994277,1.8084501689005654,1.8084501688969423,13.134937697076277,13.124468379678758,13.11239060748217,110.97866426287398,110.99045279671462,111.00405246332637,0.4812893874988852
