i_ext [A/cm2],Voltage [V],Power [W/cm2],Eta [V]
0.0,1.0662950062379104,0.0,0.0
0.001,0.9671556443391847,0.0009671556443391847,0.09913936189872574
0.012,0.8936487882477349,0.01072378545897282,0.17264621799017554
0.023000000000000003,0.8734099862208825,0.020088429683080302,0.1928850200170279
0.034,0.8610704039570657,0.029276393734540235,0.20522460228084471
0.045000000000000005,0.8519236099189363,0.03833656244635214,0.21437139631897406
0.05600000000000001,0.8445636576855068,0.04729556483038839,0.22173134855240362
0.067,0.8383508159104629,0.05616950466600102,0.2279441903274475
0.07800000000000001,0.8329392834955084,0.06496926411264967,0.23335572274240202
0.08900000000000001,0.8281206918323354,0.07370274157307785,0.23817431440557502
0.1,0.8237596375086862,0.08237596375086863,0.2425353687292242
0.2,0.7952513563702062,0.15905027127404125,0.27104364986770424
0.34444444444444444,0.7687185627748274,0.2647808382891072,0.297576443463083
0.48888888888888893,0.748940582254834,0.3661487291023633,0.31735442398307645
0.6333333333333333,0.7325886981631484,0.46397284216999396,0.333706308074762
0.7777777777777779,0.718328395436353,0.5586998631171635,0.34796661080155744
0.9222222222222223,0.7054746916664685,0.6506044378701876,0.3608203145714419
1.0666666666666667,0.693625522063873,0.7398672235347978,0.37266948417403745
1.2111111111111112,0.6825235970231759,0.8266119119502909,0.3837714092147345
1.3555555555555556,0.671993766004147,0.9109248828056214,0.39430124023376345
1.5,0.6619109572343156,0.9928664358514734,0.4043840490035948
1.8,0.6420197885560038,1.1556356194008068,0.42427521768190657
1.8333333333333335,0.6398777790398948,1.1731092615731407,0.42641722719801556
1.8666666666666667,0.6377469715625433,1.1904610135834142,0.42854803467536706
1.9000000000000001,0.6356267950868434,1.2076909106650024,0.430668211151067
1.9333333333333333,0.6335167026326546,1.2247989584231322,0.4327783036052558
1.9666666666666668,0.6314161694610975,1.2417851332734917,0.43487883677681294
2.0,0.629324691398794,1.258649382797588,0.4369703148391164
2.033333333333333,0.6272417832823518,1.2753916260074485,0.4390532229555586
2.066666666666667,0.6251669775180088,1.2920117535372182,0.44112802871990164
2.1,0.6230998227395994,1.3085096277531587,0.443195183498311
