i_ext [A/cm2],Voltage [V],Power [W/cm2],Eta [V]
0.0,1.0374783867323043,0.0,0.0
0.001,0.9315068019451274,0.0009315068019451274,0.10597158478717694
0.012,0.8568900208755513,0.010282680250506616,0.18058836585675297
0.023000000000000003,0.836298943506792,0.01923487570065622,0.2011794432255123
0.034,0.8241251150052513,0.028020253910178546,0.21335327172705298
0.045000000000000005,0.8151380324547022,0.036681211460461605,0.22234035427760213
0.05600000000000001,0.8079311680701601,0.04524414541192897,0.22954721866214423
0.067,0.8018632281854955,0.0537248362884282,0.2356151585468088
0.07800000000000001,0.7965901978367709,0.062134035431268136,0.24088818889553343
0.08900000000000001,0.7919040823600875,0.07047946333004779,0.24557430437221683
0.1,0.7876697786990001,0.07876697786990002,0.24980860803330418
0.2,0.7600913668038103,0.15201827336076207,0.277387019928494
0.34444444444444444,0.734373279787695,0.2529507963713172,0.30310510694460935
0.48888888888888893,0.7149631156991596,0.34953752323070025,0.3225152710331447
0.6333333333333333,0.6986025561611365,0.4424482855687198,0.33887583057116777
0.7777777777777779,0.6839416921489888,0.5319546494492136,0.3535366945833155
0.9222222222222223,0.6702109652803807,0.6180834457585733,0.3672674214519236
1.0666666666666667,0.656845848856507,0.7006355721136075,0.3806325378757973
1.2111111111111112,0.6433162592287318,0.779127469510353,0.3941621275035725
1.3555555555555556,0.6290024712721414,0.852647794391125,0.40847591546016293
1.5,0.6130753815084822,0.9196130722627233,0.4244030052238221
1.8,0.570019333752525,1.026034800754545,0.4674590529797793
1.8333333333333335,0.5641159446409827,1.034212565175135,0.4733624420913216
1.8666666666666667,0.557970268507081,1.0415445012132178,0.4795081182252233
1.9000000000000001,0.551584057669711,1.048009709572451,0.48589432906259333
1.9333333333333333,0.5449603369008171,1.053589984674913,0.49251804983148717
1.9666666666666668,0.5381029085627043,1.0582690535066517,0.49937547816960004
2.0,0.5310160031620104,1.0620320063240207,0.5064623835702939
2.033333333333333,0.5237041336628323,1.0648650717810924,0.513774253069472
2.066666666666667,0.5161721046171964,1.0667556828755393,0.5213062821151079
2.1,0.5084250853637281,1.067692679263829,0.5290533013685762
