Radius y0 [nm],Radius y1 [nm],Radius y2 [nm],Radius y3 [nm],Radius y4 [nm],rho_k y0 H(Naf),rho_k y1 H(Naf),rho_k y2 H(Naf),rho_k y3 H(Naf),rho_k y4 H(Naf),rho_k y0 O2(Naf),rho_k y1 O2(Naf),rho_k y2 O2(Naf),rho_k y3 O2(Naf),rho_k y4 O2(Naf),rho_k y0 H2O(Naf),rho_k y1 H2O(Naf),rho_k y2 H2O(Naf),rho_k y3 H2O(Naf),rho_k y4 H2O(Naf)
59.99999999999999,59.99999999999999,59.99999999999999,59.99999999999999,59.99999999999999,1.8084501689000962,1.8084501688999928,1.8084501689146897,1.8084501687721963,1.8084501685919923,8.97145949973029,7.585111590756931,5.823692935304043,4.353906955927029,3.549806120105795,231.04290596342747,226.2197460928749,220.09172733968364,214.9783058493831,212.18081924056014
56.0,56.0,56.0,56.0,56.0,1.8084501689005654,1.8084501689005654,1.8084501689005654,1.8084501689005654,1.8084501689005654,8.971423365491075,7.5850512988867465,5.823597147362038,4.353765571154489,3.5496502327423984,231.04697470722064,226.2265350049407,220.10251313739047,214.9942258861185,212.1983722804474
51.99999999999999,51.99999999999999,51.99999999999999,51.99999999999999,51.99999999999999,1.8084501688765404,1.8084501688913261,1.8084501689083392,1.808450168777645,1.8084501691121115,8.971381679763805,7.584981744068056,5.823486643028394,4.353602464715939,3.5494703956057494,231.05166855294087,226.23436693230332,220.11495601238565,215.01259179955406,212.2186220836644
