i_ext [A/cm2],Voltage [V],Power [W/cm2],Eta [V]
0.0,1.0374783867359907,0.0,0.0
0.001,0.9315100848712593,0.0009315100848712593,0.10596830186473138
0.012,0.8569294288869583,0.010283153146643501,0.18054895784903235
0.023000000000000003,0.8363714298874524,0.019236542887411407,0.2011069568485383
0.034,0.8242302325174359,0.02802382790559282,0.2132481542185548
0.045000000000000005,0.8152745482867875,0.03668735467290544,0.22220383844920322
0.05600000000000001,0.8080979058052435,0.04525348272509364,0.22938048093074714
0.067,0.8020590703581462,0.053737957713995796,0.23541931637784452
0.07800000000000001,0.7968140760476186,0.06215149793171426,0.24066431068837213
0.08900000000000001,0.7921549794201027,0.07050179316838914,0.24532340731588798
0.1,0.7879467255586687,0.07879467255586688,0.24953166117732195
0.2,0.7605677328998338,0.15211354657996679,0.2769106538361569
0.34444444444444444,0.735054625918087,0.2531854822606744,0.3024237608179037
0.48888888888888893,0.715795019131278,0.3499442315752915,0.3216833676047127
0.6333333333333333,0.6995607140430802,0.4430551188939508,0.3379176726929105
0.7777777777777779,0.6850221813928347,0.5327950299722048,0.352456205343156
0.9222222222222223,0.6714274461381279,0.6192053114384958,0.3660509405978628
1.0666666666666667,0.6582323347965776,0.7021144904496828,0.3792460519394131
1.2111111111111112,0.6449365079188843,0.78108977070176,0.39254187881710634
1.3555555555555556,0.6309689962488579,0.855313528248452,0.40650939048713275
1.5,0.6155801867974651,0.9233702801961976,0.4218981999385256
1.8,0.5746578364561363,1.0343841056210454,0.46282055027985436
1.8333333333333335,0.5690795627891341,1.0433125317800793,0.4683988239468566
1.8666666666666667,0.5632718421584939,1.0514407720291887,0.4742065445774968
1.9000000000000001,0.5572348192615008,1.0587461565968515,0.48024356747448993
1.9333333333333333,0.5509702316306142,1.0652091144858542,0.4865081551053765
1.9666666666666668,0.5444809432882282,1.070812521800182,0.49299744344776253
2.0,0.5377705439481353,1.0755410878962706,0.4997078427878554
2.033333333333333,0.5308430770726891,1.0793809233811344,0.5066353096633016
2.066666666666667,0.5237029108777022,1.0823193491472511,0.5137754758582885
2.1,0.51635470917266,1.084344889262586,0.5211236775633307
