i_ext [A/cm2],Voltage [V],Power [W/cm2],Eta [V]
0.0,1.0374783867401987,0.0,0.0
0.001,0.9116212064478352,0.0009116212064478352,0.12585718029236348
0.012,0.8368959741143137,0.010042751689371765,0.20058241262588494
0.023000000000000003,0.816212251623847,0.018772881787348483,0.22126613511635163
0.034,0.803948024000444,0.027334232816015096,0.2335303627397547
0.045000000000000005,0.7948723147588919,0.03576925416415014,0.2426060719813068
0.05600000000000001,0.7875783083712521,0.044104385268790125,0.24990007836894657
0.067,0.7814245184938833,0.05235544273909018,0.2560538682463154
0.07800000000000001,0.7760666857529218,0.060533201488727914,0.26141170098727684
0.08900000000000001,0.7712966201519298,0.06864539919352176,0.26618176658826886
0.1,0.7669790573781173,0.07669790573781174,0.2704993293620813
0.2,0.7386545490181311,0.14773090980362621,0.29882383772206755
0.34444444444444444,0.7118049357497825,0.24517725564714732,0.3256734509904161
0.48888888888888893,0.6910941273170121,0.3378682400216504,0.3463842594231865
0.6333333333333333,0.6731594158046365,0.4263342966762697,0.3643189709355622
0.7777777777777779,0.6565195485567079,0.5106263155441062,0.38095883818349074
0.9222222222222223,0.6402139995796562,0.5904195773901274,0.39726438716054246
1.0666666666666667,0.6233919679286175,0.664951432457192,0.41408641881158115
1.2111111111111112,0.6051169167025038,0.7328638213396991,0.4323614700376949
1.3555555555555556,0.5843017606555067,0.7920534977774646,0.453176626084692
1.5,0.5598611924955166,0.8397917887432749,0.4776171942446821
1.8,0.4944980881574798,0.8900965586834637,0.5429802985827188
1.8333333333333335,0.4858956687723032,0.890808726082556,0.5515827179678954
1.8666666666666667,0.4770029208088974,0.8904054521766085,0.5604754659313013
1.9000000000000001,0.4678082876287565,0.8888357464946374,0.5696700991114422
1.9333333333333333,0.45829618366134817,0.8860392884119398,0.5791822030788505
1.9666666666666668,0.44844563486853867,0.8819430819081261,0.58903275187166
2.0,0.43822841870871104,0.8764568374174221,0.5992499680314876
2.033333333333333,0.4276063143901022,0.8694661725932078,0.6098720723500964
2.066666666666667,0.41652679401421877,0.8608220409627189,0.6209515927259799
2.1,0.40491595786311696,0.8503235115125457,0.6325624288770817
