i_ext [A/cm2],Voltage [V],Power [W/cm2],Eta [V]
0.0,1.0662950062426595,0.0,0.0
0.001,0.9472757620864254,0.0009472757620864255,0.1190192441562341
0.012,0.8736324795700582,0.010483589754840698,0.1926625266726013
0.023000000000000003,0.8532896784451123,0.019625662604237586,0.21300532779754722
0.034,0.8408522460467353,0.028588976365589002,0.22544276019592424
0.045000000000000005,0.8316134026809404,0.03742260312064232,0.23468160356171908
0.05600000000000001,0.8241661671192978,0.04615330535868068,0.2421288391233617
0.067,0.8178700169699462,0.0547972911369864,0.24842498927271328
0.07800000000000001,0.8123785302104223,0.06336552535641295,0.2539164760322372
0.08900000000000001,0.8074828405135195,0.07186597280570324,0.25881216572914
0.1,0.8030471385996769,0.0803047138599677,0.2632478676429826
0.2,0.7739300362571275,0.15478600725142552,0.29236496998553196
0.34444444444444444,0.7466047214147797,0.257163848487313,0.31969028482787976
0.48888888888888893,0.7260387755965236,0.35495229029163383,0.34025623064613586
0.6333333333333333,0.7088633100914528,0.4489467630579201,0.35743169615120673
0.7777777777777779,0.693724450128757,0.5395634612112555,0.37257055611390244
0.9222222222222223,0.6799235966483559,0.6270406502423727,0.3863714095943036
1.0666666666666667,0.6670460315946583,0.7115157670343021,0.39924897464800124
1.2111111111111112,0.6548208118970522,0.7930607610753189,0.4114741943456073
1.3555555555555556,0.6430570293361446,0.8716995286556627,0.4232379769065149
1.5,0.6316108677751947,0.9474163016627921,0.4346841384674648
1.8,0.6083704894593461,1.0950668810268231,0.45792451678331336
1.8333333333333335,0.6058044845545978,1.1106415550167628,0.4604905216880617
1.8666666666666667,0.603237709759601,1.1260437248845885,0.4630572964830585
1.9000000000000001,0.6006690918024046,1.1412712744245688,0.4656259144402549
1.9333333333333333,0.5980975567611898,1.1563219430716336,0.4681974494814697
1.9666666666666668,0.5955220268271516,1.1711933194267317,0.4707729794155079
2.0,0.5929414173548362,1.1858828347096724,0.4733535888878233
2.033333333333333,0.5903546340103353,1.200387755821015,0.4759403722323242
2.066666666666667,0.5877605700185295,1.2147051780382945,0.47853443622412994
2.1,0.5851581035037513,1.2288320173578777,0.4811369027389082
