0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
0.0,0.0019429596628018093,1.5274058524828655,0.12899031794864724,0.0,0.0027710132995347426,1.5274058787002518,0.1289903031865228,0.0,0.0031352852378537382,1.527405904980578,0.1289902883889567,0.0,0.0033830263333969484,1.5274059312932946,0.1289902735731521,0.0,0.003574530794947413,1.5274059576292929,0.12899025874423709,0.0,0.0037322680840846463,1.5274059839838252,0.12899024390488573,0.0,0.0038672508501650937,1.5274060103539078,0.12899022905677868,0.0,0.003985753007307849,1.5274060367374658,0.12899021420108306,0.0,0.004091711603011695,1.5274060631329658,0.12899019933866301,0.0,0.004187770520220554,1.5274060895392207,0.12899018447018695,0.0,0.8660813518219896,2.7459571800101804e-05,1.5274061060239998,0.12899017518815573,0.0,0.07902368766543287,0.9209763123381963,1.7496551234644744,12.704385961167848,104.09806071037697,1.7496551234649649,12.704385961167846,104.09806071037697,1.7496551234540634,12.704385961167846,104.09806071037697,0.8660813518219891,2.7459572076150885e-05,1.5274061060240005,0.12899017518815561,0.0,0.07902368766519963,0.9209763123352647,1.7496551234641016,12.704385980291843,104.09806091417903,1.7496551234649649,12.704385980291843,104.09806091417903,1.7496551234648596,12.704385980291843,104.09806091417903,0.8660813518219888,2.7459572076150566e-05,1.5274061060240003,0.1289901751881555,0.0,0.0790236876652123,0.920976312335454,1.7496551234648643,12.704385980297324,104.09806091422394,1.7496551234649649,12.704385980297324,104.09806091422394,1.749655123464895,12.704385980297324,104.09806091422394,0.8660813518219885,2.7459572076151522e-05,1.5274061060240003,0.12899017518815545,0.0,0.07902368766496971,0.9209763123326272,1.749655123464932,12.704385980297713,104.09806091422763,1.7496551234649649,12.704385980297713,104.09806091422763,1.7496551234649087,12.704385980297713,104.09806091422763,0.8660813518219883,2.7459572076152752e-05,1.5274061060240005,0.1289901751881554,0.0,0.07902368766513353,0.9209763123345286,1.749655123464944,12.704385980297785,104.09806091422814,1.7496551234649649,12.704385980297785,104.09806091422814,1.7496551234650657,12.704385980297785,104.09806091422814
0.001,0.0019429596644007744,1.5274016755660507,0.12899266959597075,0.0,0.0027710133022055745,1.5273933340653099,0.12899736594565242,0.0,0.003135285240156838,1.5273849725594024,0.12900207355851007,0.0,0.0033830263356118126,1.5273766007691256,0.12900678696160334,0.0,0.0035745307982084622,1.527368221592225,0.1290115045234651,0.0,0.0037322681229016233,1.5273598365397023,0.12901622539337995,0.0,0.003867251854256122,1.5273514465611593,0.12902094903670752,0.0,0.00398577604645112,1.527343052315877,0.12902567508226842,0.0,0.004092141294044118,1.527334654285264,0.129030403259026,0.0,0.004193640287016648,1.5273262527550786,0.129035133406079,0.0,0.7472076460352274,2.76901657688842e-05,1.52732100783919,0.12903808634730027,0.0,0.07964153898551588,0.9203584610180688,1.749655123464475,12.719236101021787,104.2642633961745,1.7496551234649649,12.719229686480553,104.26427061899346,1.74965512345388,12.719222286440777,104.26427895149386,0.7471964037107318,2.7745814815839698e-05,1.5273012291593862,0.12904932477198905,0.0,0.07964190178844655,0.9203580982119006,1.7496551234641016,12.722726376873531,104.30330853021562,1.7496551234649649,12.722719963504137,104.3033157517173,1.7496551234648587,12.722712564816126,104.3033240826968,0.747173926559762,2.7787973168523122e-05,1.527286389958595,0.12905775654064677,0.0,0.07964247416503661,0.9203575258356753,1.7496551234648643,12.725346296643096,104.33261714688264,1.7496551234649649,12.725339881015149,104.3326243709294,1.749655123464893,12.725332479721498,104.33263270484387,0.7471402137369846,2.7816291035694038e-05,1.5272764919196522,0.12906338069655557,0.0,0.07964325651888206,0.920356743478531,1.7496551234649118,12.727094463808106,104.35217360863598,1.7496551234649649,12.727088042486534,104.3521808390952,1.7496551234649116,12.727080634624446,104.35218918040655,0.7470952560510916,2.7830519998026866e-05,1.5272715393896323,0.12906619476932665,0.0,0.0796442499235611,0.9203557500763364,1.7496551234649327,12.727969357357503,104.36196090014695,1.7496551234649649,12.727962926894834,104.36196814089988,1.7496551234650637,12.72795550848722,104.36197649408598
0.012,0.0019429596871552621,1.5273557685237071,0.12901851573247383,0.0,0.0027710133390668815,1.527255462436458,0.12907498908887285,0.0,0.0031352852715743748,1.5271549185990836,0.12913159630063578,0.0,0.003383026365885195,1.527054253940295,0.12918827155318513,0.0,0.0035745308671972604,1.5269535032674957,0.12924499521623,0.0,0.0037322692658266834,1.5268526847180215,0.12930175705902092,0.0,0.003867277553081229,1.5267518099317405,0.129358550673024,0.0,0.003986283787728826,1.5266508864401813,0.1294153716146694,0.0,0.004100540179207837,1.5265499186331697,0.1294722175530761,0.0,0.004295599024394176,1.52644889086582,0.12952909719873926,0.0,0.67513083480913,3.133453855127497e-05,1.5263858111175974,0.12956461173775646,0.0,0.0861247735659469,0.9138752264377195,1.749655123464475,12.88486234008715,106.11795132890877,1.7496551234649649,12.88478590450403,106.11803739581461,1.7496551234535864,12.884697725739388,106.11813668571115,0.6749987879420556,3.2938796495575965e-05,1.5261481036308113,0.12969967961309478,0.0,0.08611467362089983,0.9138853263794035,1.7496551234641016,12.928100723605104,106.60165490578773,1.7496551234649649,12.928024469952891,106.6017407678377,1.7496551234648596,12.92793650106991,106.60183982140539,0.6747357662621843,3.461331021074666e-05,1.525969113712693,0.12980138361378515,0.0,0.08614546983655541,0.9138545301640726,1.7496551234648643,12.960859234122236,106.96812140585563,1.7496551234649649,12.960782686098716,106.96820759937134,1.7496551234648923,12.960694377618783,106.96830703532888,0.6743416971262818,3.6163955776004605e-05,1.5258490614934175,0.12986959861108188,0.0,0.08621776746216692,0.9137822325353284,1.7496551234649813,12.982928977579375,107.21501344334096,1.7496551234649649,12.98285165180337,107.21510051261039,1.749655123464928,12.982762446080972,107.21520095886913,0.6738153583574584,3.717587272874584e-05,1.5257885426362026,0.1299039860613603,0.0,0.08633323765828471,0.9136667623416396,1.7496551234649151,12.994084324031224,107.33980737572861,1.7496551234649649,12.994005717393303,107.33989588725846,1.7496551234650375,12.993915034024035,107.33999799735955
0.023000000000000003,0.0019429596954743172,1.5273130241226092,0.12904258109405248,0.0,0.002771013352237542,1.527127092257178,0.12914726229285026,0.0,0.003135285283270607,1.5269407241274635,0.12925218911330197,0.0,0.0033830263868359464,1.5267541364509534,0.12935723954071515,0.0,0.0035745311938236556,1.5265673938428221,0.12946237719643158,0.0,0.003732277773100054,1.5263805299980884,0.12956758310995584,0.0,0.0038675109249345302,1.5261935660032881,0.1296728454086414,0.0,0.003993700753515501,1.5260065136795147,0.1297781574375052,0.0,0.004320094119306481,1.5258193008317817,0.12988355984405758,0.0,0.006307367949616639,1.5256312224038366,0.12998944958080927,0.0,0.6563063401083535,6.12937438670156e-05,1.5255133699365873,0.13005580151436735,0.0,0.09187418654759595,0.9081258134561683,1.749655123464475,13.043612951940219,107.89462929635287,1.7496551234649649,13.043470243486672,107.89478999150421,1.7496551234532574,13.043305609786595,107.89497537264985,0.6560623914707278,0.009873410537291193,1.5254690532655308,0.13005744057082763,0.0,0.09197579545678977,0.9080242045435081,1.7496551234641016,13.043571991047417,107.89844971682355,1.7496551234649649,13.043412420632787,107.89862939436071,1.7496551234648594,13.043228334600233,107.89883667667932,0.655572457005273,0.011503303399048773,1.5254307117966184,0.130057441721242,0.0,0.0921818627275762,0.9078181372730604,1.7496551234648643,13.043167174712638,107.8978131342378,1.7496551234649649,13.043001902565303,107.89799923197054,1.7496551234648932,13.042811238813748,107.89821392085236,0.6548323494593441,0.012265327098017954,1.5254037197986892,0.13005744171680123,0.0,0.09249788416698568,0.9075021158304888,1.749655123464982,13.042882182393047,107.89736497807023,1.7496551234649649,13.042711177329059,107.89755753111143,1.749655123464932,13.042513899883602,107.89777966706421,0.6538356193846849,0.01259614709447584,1.5253897342751832,0.13005744179823872,0.0,0.09293384761552756,0.9070661523842903,1.749655123464913,13.04273449994404,107.89713274398726,1.7496551234649649,13.042556865252545,107.8973327620418,1.7496551234650777,13.04235193963598,107.89756350989578
0.034,0.0019429595090730773,1.527314771842709,0.12904159445132493,0.0,0.0027710130538194217,1.5271323363666298,0.12914430181710115,0.0,0.003135286921488123,1.5269494665040062,0.12924725372796822,0.0,0.0033836576342632482,1.5267663746456903,0.1293503306148291,0.0,0.003728516074195525,1.526583067591866,0.12945352864862383,0.0,0.007812227344459335,1.5263981210678568,0.1295576496543745,0.0,0.012648932110879531,1.5262097958773935,0.12966367272071794,0.0,0.014936038688099635,1.5260187015571414,0.1297712547155946,0.0,0.01654745495695823,1.525826069034913,0.1298797026632349,0.0,0.017818232931993454,1.5256322887447278,0.12998879676427239,0.0,0.6453772671977406,0.00011551211465612459,1.5255110577558324,0.13005704716106067,0.0,0.09718207998298548,0.9028179200207871,1.749655123464475,13.044015079194276,107.89914527900228,1.7496551234649649,13.043807340281552,107.89937919465405,1.749655123453254,13.04356768537671,107.89964904796429,0.6450223527736796,0.010724350439647885,1.5254477849928818,0.13005744327934587,0.0,0.09738640989396267,0.9026135901063352,1.7496551234641016,13.043347068058607,107.89809602207723,1.7496551234649649,13.043111799292168,107.89836093656135,1.7496551234648594,13.042840384981307,107.89866655121304,0.6443081768460095,0.012518991454324753,1.5253887886384514,0.13005744322773272,0.0,0.09780109589831013,0.9021989041023337,1.7496551234648643,13.042724169554685,107.89711650050597,1.7496551234649649,13.042478132552645,107.89739354010821,1.7496551234648925,13.042194295627047,107.89771314272194,0.6432258450484054,0.013362834997476274,1.5253467933554128,0.13005744326528998,0.0,0.09844390447976852,0.9015560955177064,1.749655123464982,13.042280758794632,107.89641922765907,1.7496551234649649,13.042022956673005,107.89670951487862,1.749655123464932,13.041725547092298,107.8970444004089,0.6417614728218152,0.013731701459034651,1.5253248145194678,0.13005744345930176,0.0,0.09934384237353706,0.9006561576262813,1.7496551234649154,13.04204865391582,107.89605423795523,1.7496551234649649,13.041776464586249,107.89636072528425,1.7496551234650777,13.041462457417223,107.8967142998297
0.045000000000000005,0.003656001294529421,1.5273176260093182,0.12903998471430442,0.0,0.012206737467509962,1.527138131202216,0.12914103055813977,0.0,0.015450333650416618,1.52695424019924,0.12924455108370697,0.0,0.01751736747333072,1.5267683192301722,0.12934921430492813,0.0,0.01907600697253937,1.5265809923841114,0.12945466891427296,0.0,0.020345099598470317,1.526392557329305,0.12956074734846224,0.0,0.021425017978989058,1.526203193642149,0.12966734852264467,0.0,0.022370539687662307,1.5260130232549447,0.12977440379958574,0.0,0.023215007582572424,1.525822135244307,0.1298818630359465,0.0,0.023980323009017254,1.5256305980314588,0.129989687717046,0.0,0.6376243930252411,0.0001491209836065635,1.525510906210702,0.13005706743775403,0.0,0.10208204710455039,0.897917952899222,1.749655123464475,13.044013213977363,107.89914284467417,1.7496551234649649,13.04374242203265,107.89944775853691,1.7496551234532538,13.043430026935837,107.89979951787637,0.6371619101188654,0.011375707726227483,1.525426291635733,0.13005744486150098,0.0,0.10241198884512415,0.8975880111551745,1.7496551234641016,13.043119775412388,107.89773860081402,1.7496551234649649,13.042809829651047,107.8980876021827,1.7496551234648594,13.042452265336419,107.89849022241721,0.6362295827254768,0.013306278972816788,1.5253456041730067,0.13005744467687036,0.0,0.10308585440085397,0.8969141455997899,1.7496551234648787,13.042267852987594,107.89639893420708,1.7496551234649649,13.041940779295437,107.8967672217608,1.7496551234648925,13.04156345559834,107.8971920912156,0.634812240988669,0.01421824423255712,1.5252875890646995,0.1300574447845811,0.0,0.1041404853489124,0.8958595146485625,1.7496551234649864,13.041655287146005,107.89543566146857,1.7496551234649649,13.041308402005873,107.89582625686874,1.7496551234649376,13.040908223126678,107.89627686143858,0.6328859160665594,0.014619438454495301,1.525256937349093,0.1300574451365376,0.0,0.10563696494222746,0.8943630350577693,1.7496551234649154,13.041331573581475,107.894926615301,1.7496551234649649,13.04095947897125,107.89534559676305,1.749655123465004,13.040530217562083,107.89582894849069
0.05600000000000001,0.0125776190959421,1.5273161926448706,0.1290407885578087,-2.7569370591356845e-17,0.018083395290515527,1.5271348549596717,0.12914286564109653,-8.353304283304899e-17,0.020524122487271076,1.5269504920376922,0.1292466455245802,-1.4076718463121172e-16,0.022191710310926774,1.5267645321699712,0.1293513242727069,-1.9850375639863634e-16,0.023486119284566623,1.5265774053466923,0.12945665985893262,-2.565039094993225e-16,0.02455634305634732,1.5263893369457737,0.1295625254258396,-3.146410493649131e-16,0.02547537311265769,1.5262004692574727,0.12966884088356173,-3.7282756095061603e-16,0.026284774224664867,1.5260109015379315,0.1297755503642502,-4.309943075802379e-16,0.02701061778216143,1.5258207075553987,0.12988261234630114,-6.38982409477442e-15,0.02767040414683181,1.5256299446128427,0.12998999457578225,-7.294368855745861e-16,0.6316414998285245,0.00016929189033451221,1.525510768674766,0.1300570797484063,-5.73094325811899e-16,0.10663348721703869,0.893366512786734,1.749655123464475,13.044011474429068,107.89914031783468,1.7496551234649649,13.043679531048516,107.89951408869543,1.7496551234532538,13.043296589507982,107.89994528388593,0.6310746910961303,0.011913539071072538,1.5254044489153673,0.13005744637880984,-3.4955052217591357e-15,0.10710756226525031,0.8928924377350482,1.7496551234641016,13.04288880156741,107.89737539070357,1.7496551234649649,13.042505288057525,107.89780722993612,1.7496551234648594,13.042062853404818,107.89830541483948,0.6299300420900363,0.013960581101566541,1.5253011390235693,0.13005744607912487,-9.391587880059079e-15,0.10808123315231548,0.8919187668483287,1.7496551234648805,13.041798021994952,107.89566011611821,1.7496551234649649,13.041389838155155,107.89611973433652,1.7496551234648925,13.040918942943527,107.89664996605337,0.6281846641764374,0.014931877305977621,1.525226162680702,0.1300574462825918,-7.94837222694137e-15,0.109618561296996,0.8903814387007069,1.7496551234649864,13.041006358656642,107.89441520885369,1.7496551234649649,13.040568370464147,107.89490838700786,1.7496551234646198,13.040063091904617,107.89547733464524,0.6258019679355398,0.01536181814983299,1.5251861905815285,0.13005744683691775,-1.4172995148927039e-14,0.11182739458602539,0.888172605414154,1.7496551234649154,13.040584188994332,107.89375133854547,1.7496551234649649,13.040107044284794,107.89428860724621,1.749655123464907,13.03955659339216,107.89490841928641
0.067,0.013359707527561973,1.5273164468532088,0.12904064261239118,-2.7613544229017505e-17,0.01921276069434502,1.527135486146666,0.12914250168422908,-8.372804824087492e-17,0.021804224447093342,1.5269513020808494,0.1292461749180481,-1.411396063569009e-16,0.023571925541785648,1.5267654141666929,0.12935080710692262,-1.9906851774592188e-16,0.024941754915232834,1.5265782806582002,0.1294561403377681,-2.57271414554614e-16,0.026072480169888897,1.5263901419828678,0.12956203929403023,-3.1561994670161365e-16,0.0270419418555445,1.526201150019758,0.12966841849572588,-3.7402573312858923e-16,0.02789450311579638,1.5260114107356486,0.12977521830308159,-4.3241893003969847e-16,0.028658014664676504,1.5258210028734014,0.12988239439839888,-6.411482694723461e-15,0.02935118736687468,1.5256299875691555,0.1299899123733188,-7.319378755940583e-16,0.6267888136512217,0.00017864161320597412,1.5255106467997248,0.13005708636314303,-5.71601653350064e-16,0.11088311213804522,0.8891168878657274,1.749655123464475,13.04400990049376,107.89913796960295,1.7496551234649649,13.043618630707138,107.89957854246413,1.7496551234532538,13.043167248141227,107.90008680278821,0.6261207643946481,0.012375160511525894,1.525382308575636,0.1300574478410075,-3.5142708337767107e-15,0.11151603308248023,0.8884839669178183,1.7496551234641016,13.042654693123604,107.8970072512941,1.7496551234649649,13.042198771122534,107.89752062305793,1.7496551234648594,13.04167280349167,107.89811286675254,0.6247693730918082,0.014525539142962625,1.5252555199254534,0.1300574474408082,-9.454515594415795e-15,0.11282258677779965,0.8871774132228443,1.7496551234648805,13.041316015759275,107.89490215214724,1.7496551234649649,13.040826787430886,107.89545302709791,1.7496551234648925,13.04026239645122,107.89608853578589,0.6227026998335639,0.015550250733705579,1.5251626929857998,0.13005744776395756,-8.007247964322627e-15,0.11490251505878833,0.8850974849389148,1.7496551234649864,13.04033586300016,107.89336084137756,1.7496551234649649,13.039804953682767,107.89395864945013,1.7496551234646198,13.039192478050492,107.89464830183562,0.6198691060759242,0.016006558982956078,1.5251127733149503,0.13005744856411142,-1.428272111551607e-14,0.11792624707507632,0.8820737529251028,1.7496551234649154,13.039808604646225,107.89253171706413,1.7496551234649649,13.03922141506295,107.89319289715931,1.749655123464907,13.038544012539584,107.8939556577355
0.07800000000000001,0.01395426853382742,1.5273166527923794,0.12904052383954703,-2.7647311959362523e-17,0.020076248186083917,1.5271360016466926,0.12914220284428404,-8.38783101477655e-17,0.02278738982296999,1.5269519712805184,0.12924578357008004,-1.4142852870431535e-16,0.02463674101530345,1.5267661498725806,0.1293503722394264,-1.9950876079436685e-16,0.02606981052088546,1.526579016681234,0.12945569914088684,-2.578711181204655e-16,0.027252693024745134,1.5263908232255718,0.12956162272761543,-3.1638505794132163e-16,0.028266828228470813,1.5262017284235034,0.12966805356580932,-3.749616486406011e-16,0.029158634585682283,1.5260118431681087,0.12977492924851985,-4.3353189495211463e-16,0.02995725563801443,1.5258212498696815,0.12988220339800413,-6.428441390421141e-15,0.030682272354098615,1.52563001251402,0.12998984000521685,-7.338935717095806e-16,0.6227206198794144,0.00018599821379712978,1.5255105253824426,0.13005709238286342,-5.698007640233768e-16,0.11486820954017385,0.8851317904635985,1.749655123464475,13.044008338016537,107.89913562024564,1.7496551234649649,13.043559461415734,107.89964105883327,1.7496551234532538,13.043041621606028,107.90022415053723,0.6219542693353577,0.012782004765988264,1.5253598794192527,0.13005744925722965,-3.5310817186199283e-15,0.11567175119289887,0.8843282488073995,1.7496551234641016,13.042417543176143,107.8966343289934,1.7496551234649649,13.041890391274631,107.89722790618609,1.7496551234648594,13.041282250329264,107.89791267767997,0.6204014804713828,0.015026020373046083,1.525208809439773,0.13005744876620412,-9.510485060184062e-15,0.11733836909589597,0.8826616309047479,1.7496551234648805,13.040822495733115,107.89412608245146,1.7496551234649649,13.0402523876614,107.8947680286301,1.7496551234648925,13.039594690969613,107.89550860028473,0.6180200311682854,0.016099811910018514,1.5250972796336655,0.13005744923142162,-8.05976227849929e-15,0.12001206467876553,0.8799879353189373,1.7496551234649864,13.039644854227673,107.89227421656501,1.7496551234649649,13.039019365960394,107.89297852128,1.7496551234646198,13.038297780730245,107.89379103193198,0.6147409085033088,0.016580766894974154,1.5250367983086517,0.13005745031999708,-1.4381101749262036e-14,0.12394245660730133,0.8760575433928774,1.7496551234649154,13.039006013336643,107.89126962656543,1.7496551234649649,13.038303900123985,107.89206021157237,1.749655123464907,13.037493917666035,107.89297225819904
0.08900000000000001,0.014459176484755438,1.5273168308545344,0.12904042075416305,-2.7676116127424802e-17,0.02081049619641793,1.5271364480232148,0.12914194289302675,-8.400690361167423e-17,0.023624012827432282,1.5269525519141367,0.1292454420269769,-1.4167636553697388e-16,0.02554340642687901,1.5267667889657028,0.12934999167188427,-1.99886483147471e-16,0.027030877162296078,1.526579656237921,0.1294553121223696,-2.5838434056301203e-16,0.028258748613807626,1.5263914146392394,0.12956125656033937,-3.170367745000963e-16,0.02931151733933261,1.5262022290409147,0.12966773220974254,-3.757545515656302e-16,0.030237345827272655,1.526012214500256,0.12977467432581108,-4.344704310193718e-16,0.03106647381011236,1.5258214565268757,0.12988203479083454,-6.442703910213666e-15,0.03181921973203205,1.5256300215146361,0.12998977624388136,-7.355265229258693e-16,0.6192287244010731,0.00019223465724568445,1.5255104038446856,0.13005709806720775,-5.675390521608585e-16,0.11861913889657012,0.8813808611072025,1.749655123464475,13.044006781260608,107.89913326780331,1.7496551234649649,13.043501937043388,107.8997017263678,1.7496551234532538,13.042919531025992,107.90035752013011,0.6183668755582714,0.013147223267943334,1.5253371821216295,0.1300574506317292,-3.5459148973389564e-15,0.1196027605588069,0.8803972394414923,1.7496551234641016,13.042177570081433,107.89625696717988,1.7496551234649649,13.04158037092804,107.89692941812984,1.7496551234648594,13.040891421013082,107.8977051811599,0.6166178131771165,0.015477421551683192,1.525161070907965,0.13005745005850694,-9.56100101863658e-15,0.12165191729983249,0.8783480827008115,1.7496551234648805,13.040318131461705,107.89333295991183,1.7496551234649649,13.03966738408465,107.89406570658335,1.7496551234648925,13.038916659058446,107.89491102887519,0.6139278954026864,0.016596969668353483,1.525030015058307,0.13005745068674715,-8.107240019676866e-15,0.12496343798743575,0.8750365620102669,1.7496551234649864,13.038934310005825,107.89115687182247,1.7496551234649649,13.038212720240475,107.89196938758113,1.7496551234646198,13.037380268947391,107.8929067342931,0.6102085089264785,0.017101267707881923,1.524958367380861,0.13005745210550834,-1.4470858619685986e-14,0.1298832905365712,0.8701167094636075,1.7496551234649154,13.038177492235576,107.88996676092553,1.7496551234649649,13.037355674672064,107.89089213397426,1.749655123464907,13.036407597071358,107.89195967681923
