Depth [um],eps_w [-],rho_k O2(gas),rho_k H2O(gas),rho_k N2(gas),phi_dl,theta_k Pt(S),theta_k O(S),rho_k r0 H(Naf),rho_k r1 H(Naf),rho_k r2 H(Naf),rho_k r0 O2(Naf),rho_k r1 O2(Naf),rho_k r2 O2(Naf),rho_k r0 H2O(Naf),rho_k r1 H2O(Naf),rho_k r2 H2O(Naf),i_far_frac [-]
12.5,0.028564312255776037,1.5273236963864416,0.129036027588401,-1.1280842731856134e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.5,0.041578098881686266,1.5271539648472705,0.12913045207419346,-2.801910368073592e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.5,0.04740577159598294,1.526975888810479,0.12922950217381446,-6.702284577572665e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.5,0.05140121088579176,1.5267926264361427,0.12933143235624622,-2.451153857741163e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.5,0.054510267660357756,1.5266051105870022,0.1294357269810055,-6.902628159083017e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,0.057085899834166565,1.526413816388582,0.12954212429698736,-5.898585594923415e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.5,0.05930129562225979,1.526219031907257,0.12965046535763386,-2.958957415351958e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.49999999999997,0.06125524191916847,1.526020949153699,0.12976064445293928,-1.4313585116123989e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212.5,0.0630098093006359,1.5258197031325909,0.12987258736333376,-1.8430587942704327e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237.5,0.06460673413594627,1.5256153920342965,0.1299862402044334,-1.922927670503969e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.5,0.00035349363677032204,1.5254870341970739,0.13005763896407663,-2.3646270155211064e-11,0.5562613941706146,0.25892135353735235,0.7410786464660206,1.749655123464475,1.7496551234649649,1.7496551234532538,13.04374359520249,13.039928398113751,13.035527052775441,107.89872254760783,107.9030184895763,107.90797443909,0.05924176067514386
254.5,0.02623601747832423,1.5202256517991628,0.13005756570951166,-1.0622697817273875e-13,0.549757154896451,0.2838519675342686,0.7161480324663313,1.7496551234641016,1.7496551234649649,1.7496551234648607,12.98822854918266,12.981971106506375,12.974752300894913,107.81142103588732,107.81846696562125,107.82659539759142,0.0719267005367683
257.5,0.033267937399853786,1.510542886400059,0.13005755213520684,-2.478232141925699e-17,0.5353445667933626,0.34656602922915897,0.6534339707711052,1.7496551234674567,1.7496551234649649,1.7496551234648376,12.88629815112302,12.875839047729945,12.863773058767563,107.6511333547537,107.66291038754488,107.67649678614214,0.10876218084517725
260.5,0.03754987648694044,1.4995497330655112,0.130057625335988,-4.53859730243375e-12,0.5089530713924696,0.48560425308990496,0.5143957469086268,1.7496551234784465,1.7496551234649649,1.749655123467453,12.770905277255734,12.748764464595093,12.723222045599755,107.46967568072306,107.49460641014873,107.52336737509661,0.2154645176294486
263.5,0.04019363812316757,1.4901930720340644,0.13005787042923614,-3.0024627231618904e-12,0.4588140819460927,0.7739567119358536,0.22604328805710158,1.749655123464899,1.7496551234649649,1.7496551234726414,12.672864021976586,12.6144273855787,12.547012829734225,107.31550387699531,107.3813039897966,107.4572133106003,0.5446048403107807
