i_ext [A/cm2],Voltage [V],Power [W/cm2],Eta [V]
0.0,1.037478386738163,0.0,0.0
0.001,0.9315228665710227,0.0009315228665710227,0.10595552016714027
0.012,0.8570895955300553,0.010285075146360663,0.1803887912081077
0.023000000000000003,0.8366653496657566,0.019243303042312403,0.2008130370724064
0.034,0.8246550724811491,0.02803827246435907,0.21282331425701384
0.045000000000000005,0.8158244019949467,0.036712098089772605,0.2216539847432163
0.05600000000000001,0.8087671013320932,0.045290957674597225,0.22871128540606978
0.067,0.8028421586249938,0.05379042462787458,0.2346362281131692
0.07800000000000001,0.7977058432598491,0.06222105577426824,0.2397725434783139
0.08900000000000001,0.7931503575560467,0.07059038182248817,0.24432802918211627
0.1,0.7890409168099126,0.07890409168099127,0.24843746992825033
0.2,0.7623683331944814,0.15247366663889628,0.27511005354368157
0.34444444444444444,0.737422586893442,0.25400111326329666,0.30005579984472097
0.48888888888888893,0.7183998135376122,0.3512176866183882,0.3190785732005508
0.6333333333333333,0.7022259687712723,0.4447431135551391,0.33525241796689065
0.7777777777777779,0.6876828471745459,0.5348644366913136,0.3497955395636171
0.9222222222222223,0.6741142551743914,0.6216831464386054,0.36336413156377156
1.0666666666666667,0.6610793386358916,0.7051512945449511,0.3763990481022713
1.2111111111111112,0.6482153686922492,0.7850608354161686,0.3892630180459138
1.3555555555555556,0.6351612594469633,0.8609963739169948,0.4023171272911996
1.5,0.621499502532708,0.9322492537990621,0.4159788842054549
1.8,0.5888072038040908,1.0598529668473635,0.44867118293407215
1.8333333333333335,0.5846291223760134,1.071820057689358,0.45284926436214956
1.8666666666666667,0.5803148601415477,1.0832544055975557,0.4571635265966153
1.9000000000000001,0.5758587789480285,1.0941316800012542,0.46161960779013445
1.9333333333333333,0.5712561944816325,1.1044286426644894,0.4662221922565305
1.9666666666666668,0.5665034358590071,1.1141234238560473,0.47097495087915586
2.0,0.5615978469228713,1.1231956938457426,0.47588053981529166
2.033333333333333,0.5565377482762921,1.1316267548284606,0.48094063846187085
2.066666666666667,0.5513223020238491,1.1393994241826217,0.4861560847143138
2.1,0.5459514127438216,1.1464979667620254,0.4915269739943413
