i_ext [A/cm2],Voltage [V],Power [W/cm2],Eta [V]
0.0,1.066295006234796,0.0,0.0
0.001,1.006514627343419,0.001006514627343419,0.059780378891377106
0.012,0.9334877841376739,0.011201853409652086,0.13280722209712215
0.023000000000000003,0.9133168737347516,0.02100628809589929,0.15297813250004444
0.034,0.9010355699578764,0.0306352093785678,0.16525943627691964
0.045000000000000005,0.8919454142614167,0.04013754364176376,0.1743495919733793
0.05600000000000001,0.8846409279799122,0.04953989196687509,0.18165407825488378
0.067,0.8784826541356814,0.05885833782709066,0.18781235209911462
0.07800000000000001,0.8731249934790284,0.06810374949136423,0.19317001275576762
0.08900000000000001,0.8683597368448253,0.07728401657918946,0.19793526938997075
0.1,0.8640516102042938,0.08640516102042939,0.20224339603050223
0.2,0.8360188779125775,0.1672037755825155,0.23027612832221855
0.34444444444444444,0.8101892584961212,0.27906518903755284,0.2561057477386748
0.48888888888888893,0.7911459896481364,0.38678248382797786,0.2751490165866596
0.6333333333333333,0.7755574525509655,0.4911863866156115,0.2907375536838305
0.7777777777777779,0.762085972168203,0.5927335339086024,0.30420903406659305
0.9222222222222223,0.7500454176592501,0.6917085518413085,0.31624958857554586
1.0666666666666667,0.7390342122771564,0.7883031597623001,0.32726079395763963
1.2111111111111112,0.7287966909823224,0.8826537701897016,0.33749831525247365
1.3555555555555556,0.7191601248815658,0.9748615026172337,0.34713488135323023
1.5,0.7100024936687648,1.0650037405031472,0.3562925125660312
1.8,0.6921509574873973,1.2458717234773151,0.3741440487473987
1.8333333333333335,0.6902466787063397,1.2654522442949563,0.3760483275284563
1.8666666666666667,0.6883560390511817,1.284931272895539,0.3779389671836143
1.9000000000000001,0.6864785316636386,1.3043092101609135,0.3798164745711574
1.9333333333333333,0.6846136756321138,1.32358643955542,0.38168133060268217
1.9666666666666668,0.682761014244426,1.3427633280140379,0.38353399199036997
2.0,0.6809201133824744,1.3618402267649488,0.3853748928523216
2.033333333333333,0.6790905600454351,1.3808174720923847,0.3872044461893609
2.066666666666667,0.6772719609900515,1.3996953860461065,0.3890230452447445
2.1,0.6754639414755812,1.4184742770987206,0.3908310647592148
