Radius y0 [nm],Radius y1 [nm],Radius y2 [nm],Radius y3 [nm],Radius y4 [nm],rho_k y0 H(Naf),rho_k y1 H(Naf),rho_k y2 H(Naf),rho_k y3 H(Naf),rho_k y4 H(Naf),rho_k y0 O2(Naf),rho_k y1 O2(Naf),rho_k y2 O2(Naf),rho_k y3 O2(Naf),rho_k y4 O2(Naf),rho_k y0 H2O(Naf),rho_k y1 H2O(Naf),rho_k y2 H2O(Naf),rho_k y3 H2O(Naf),rho_k y4 H2O(Naf)
59.99999999999999,59.99999999999999,59.99999999999999,59.99999999999999,59.99999999999999,1.7496551234633817,1.7496551234688968,1.7496551233694388,1.7496551236574873,1.7496551233745845,8.753654065078733,8.270633894558511,7.745933809254809,7.340357530545561,7.115528663046762,223.78844855758442,222.10793423815957,220.28248952002815,218.87147948969178,218.08929472772854
56.0,56.0,56.0,56.0,56.0,1.7496551234649649,1.7496551234649649,1.7496551234649649,1.7496551234649649,1.7496551234649649,8.742865729521569,8.256114420709883,7.7285486011449445,7.319560247635069,7.091397490743832,223.80059630838795,222.1242832800628,220.30206540128222,218.8948973940379,218.11646661777843
51.99999999999999,51.99999999999999,51.99999999999999,51.99999999999999,51.99999999999999,1.7496551234309041,1.7496551235058322,1.7496551235348716,1.7496551234594206,1.749655123490139,8.73041992676912,8.239364245801589,7.70849241455466,7.295567771742434,7.063558922983517,223.81461038030253,222.14314410892453,220.32464882533566,218.92191311084852,218.14781306432366
