Depth [um],eps_w [-],rho_k O2(gas),rho_k H2O(gas),rho_k N2(gas),phi_dl,theta_k Pt(S),theta_k O(S),rho_k r0 H(Naf),rho_k r1 H(Naf),rho_k r2 H(Naf),rho_k r0 O2(Naf),rho_k r1 O2(Naf),rho_k r2 O2(Naf),rho_k r0 H2O(Naf),rho_k r1 H2O(Naf),rho_k r2 H2O(Naf),i_far_frac [-]
12.5,0.02833329433855534,0.31658682114922215,0.12903480509039325,1.0599926385532004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.5,0.04123382502646236,0.3079742087974065,0.12912699135978822,1.0673878476886909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.5,0.04700958340045627,0.2989395202754453,0.12922412087494228,1.0751447850561116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.5,0.05096904875899635,0.28964033958685115,0.12932457302026523,1.0831280555583132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.5,0.05404986752317518,0.2801230508804147,0.1294279110114578,1.0912977442533374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,0.0566019300469247,0.2704111084006303,0.12953394490355796,1.099633620409616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.5,0.05879691743800384,0.2605186712701648,0.12964258790438618,1.1081234275872924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.49999999999997,0.060732755932631055,0.25045508913175135,0.12975380983727094,1.1167590306302655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212.5,0.062470974776499634,0.24022686287239317,0.12986761729395518,1.1255347304309948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237.5,0.06405294605062607,0.22983865056688482,0.12998404407158354,1.1344463980822825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.5,0.00035105562146737964,0.22331377696774315,0.1300574838165515,1.1400433581034797,0.5800302683269802,0.23432450444265387,0.7656754955452855,1.8084501689006438,1.8084501689005654,1.8084501689139898,9.17920979367978,9.178240966603182,9.177123293665701,231.76566762627,231.76675853318807,231.76801704171768,0.07616261448495826
254.5,0.02590952073382395,0.19368041170718545,0.13005749533618916,1.1615653965224995,0.5749572478478351,0.2590991101845099,0.7409008897009931,1.808450168900722,1.8084501689005654,1.8084501689093717,7.795806697251778,7.794237512091208,7.792427244985027,226.95275943503265,226.95452634988092,226.95656472489796,0.09171903360485104
257.5,0.032672368901084874,0.15163782961179012,0.13005749761622296,1.1905188778766924,0.5637750287943275,0.3159246297783347,0.6840753701459079,1.8084501688988035,1.8084501689005654,1.8084501689008414,5.928853984150863,5.926359154452133,5.923481031302022,220.45758485830407,220.46039405619373,220.46363484552867,0.13251258107223102
260.5,0.036646407496587936,0.10931236600026212,0.13005753602444475,1.2190756466346298,0.5437664447039225,0.4369015019735491,0.5630984975188457,1.8084501689067625,1.8084501689005654,1.8084501689091703,4.154234761883462,4.149595750937728,4.144244025003127,214.2836410181408,214.28886458100087,214.29489066655,0.23185662922926
263.5,0.038943350951324736,0.0775404119254858,0.13005763407968773,1.2402101877135832,0.5083144119239568,0.683202971344974,0.3167970296013095,1.808450168897501,1.8084501689005654,1.8084501689151486,2.8860036098673327,2.87629276178286,2.865089986422335,209.8714341062991,209.88236859771715,209.89498301099937,0.46774914145597646
