i_ext [A/cm2],Voltage [V],Power [W/cm2],Eta [V]
0.0,1.0374783867413608,0.0,0.0
0.001,0.9116229132610574,0.0009116229132610574,0.12585547348030346
0.012,0.8369164352028864,0.010042997222434636,0.20056195153847445
0.023000000000000003,0.8162499305737912,0.0187737484031972,0.2212284561675696
0.034,0.8040026825162455,0.02733609120555235,0.23347570422511532
0.045000000000000005,0.794943323435524,0.03577244955459858,0.24253506330583685
0.05600000000000001,0.7876650767100772,0.04410924429576433,0.2498133100312836
0.067,0.7815264892729629,0.05236227478128851,0.25595189746839797
0.07800000000000001,0.7761833313162372,0.060542299842666514,0.26129505542512366
0.08900000000000001,0.7714274416908775,0.06865704231048811,0.2660509450504833
0.1,0.7671235528644089,0.0767123552864409,0.2703548338769519
0.2,0.7389058921041302,0.14778117842082603,0.2985724946372307
0.34444444444444444,0.7121735259504737,0.24530421449405204,0.32530486079088716
0.48888888888888893,0.6915606020797631,0.33809629435010646,0.3459177846615977
0.6333333333333333,0.6737235994263407,0.4266916129700158,0.3637547873150201
0.7777777777777779,0.6571985405615176,0.511154420436736,0.38027984617984323
0.9222222222222223,0.6410458691611229,0.5911867460041468,0.3964325175802379
1.0666666666666667,0.6244449655037632,0.6660746298706807,0.4130334212375977
1.2111111111111112,0.6065024219040999,0.7345418220838543,0.43097596483726097
1.3555555555555556,0.5861792465502219,0.794598534212523,0.4512991401911389
1.5,0.5624124252216408,0.8436186378324613,0.47506596151972
1.8,0.4989242349290657,0.8980636228723182,0.5385541518122952
1.8333333333333335,0.49056251654752797,0.899364613670468,0.5469158701938328
1.8666666666666667,0.4819169786121985,0.8995783600761039,0.5555614081291623
1.9000000000000001,0.47297663330523065,0.8986556032799383,0.5645017534361302
1.9333333333333333,0.4637267732211238,0.8965384282275061,0.573751613520237
1.9666666666666668,0.4541476812018802,0.8931571063636978,0.5833307055394806
2.0,0.444212888885819,0.888425777771638,0.5932654978555418
2.033333333333333,0.43388665576420177,0.8822362000538769,0.603591730977159
2.066666666666667,0.4231200837657886,0.8744481731159631,0.6143583029755723
2.1,0.4118448292014032,0.8648741413229467,0.6256335575399576
