Depth [um],eps_w [-],rho_k O2(gas),rho_k H2O(gas),rho_k N2(gas),phi_dl,theta_k Pt(S),theta_k O(S),rho_k r0 H(Naf),rho_k r1 H(Naf),rho_k r2 H(Naf),rho_k r0 O2(Naf),rho_k r1 O2(Naf),rho_k r2 O2(Naf),rho_k r0 H2O(Naf),rho_k r1 H2O(Naf),rho_k r2 H2O(Naf),i_far_frac [-]
12.5,0.02856431218382418,1.527323696147988,0.12903602765531333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.5,0.04157809877331798,1.5271539644325438,0.12913045230604034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.5,0.047405771470109395,1.5269758881009137,0.12922950256934843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.5,0.05140121074720148,1.526792625207204,0.1293314329019006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.5,0.05451026751130984,1.5266051092767485,0.12943572771836065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,0.057085899676012575,1.5264138147608284,0.12954212521001032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.5,0.05930129545591021,1.526219029963842,0.1296504664501527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.49999999999997,0.06125524174528646,1.5260209468879655,0.1297606457278594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212.5,0.06300980911973429,1.525819700537617,0.12987258882339606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237.5,0.06460673394844386,1.5256153891054107,0.12998624185246657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.5,0.00035349363594253585,1.5254870310388173,0.13005764072852602,0.0,0.555810923966397,0.2605360670643239,0.7394639329559151,1.8084501689005106,1.8084501689005654,1.8084501688935235,13.48206252920007,13.478195407533551,13.473734160178898,111.52452825597373,111.52888266542573,111.53390606508158,0.06004803708510623
254.5,0.02623110523603079,1.520230469359487,0.13005756657870146,0.0,0.5493409065753619,0.2854778368865587,0.7145221631241395,1.808450168900659,1.8084501689005654,1.8084501689005148,13.424734353941613,13.418400313240076,13.411093141456822,111.43437542174529,111.44150760145891,111.44973553443442,0.07281201149690034
257.5,0.03325513343835394,1.5105701041862096,0.1300575529999864,0.0,0.5350167520135846,0.34807430680209256,0.6519256932015379,1.8084501689005572,1.8084501689005654,1.808450168900615,13.319621783144262,13.309069000319747,13.296894939475555,111.26908370726477,111.28096622383353,111.29467431222082,0.10975739026593237
260.5,0.037526342750406616,1.499625126960576,0.13005762585745245,0.0,0.5088374161688033,0.4862320504878694,0.5137679495153864,1.808450168899897,1.8084501689005654,1.8084501689005132,13.200872033981073,13.178677566173874,13.153073248717282,111.0823472769868,111.10733842253006,111.13616908563279,0.21606805812000254
263.5,0.040157081410111775,1.490339076468576,0.13005786810801792,0.0,0.45930724963390207,0.7714261208781104,0.22857387908931318,1.8084501689006838,1.8084501689005654,1.8084501688983232,13.100298419967753,13.042250321976685,12.975283997682462,110.92419328952462,110.98955590501991,111.06496051356798,0.5413145030307083
