Depth [um],eps_w [-],rho_k O2(gas),rho_k H2O(gas),rho_k N2(gas),phi_dl,theta_k Pt(S),theta_k O(S),rho_k r0 H(Naf),rho_k r1 H(Naf),rho_k r2 H(Naf),rho_k r0 O2(Naf),rho_k r1 O2(Naf),rho_k r2 O2(Naf),rho_k r0 H2O(Naf),rho_k r1 H2O(Naf),rho_k r2 H2O(Naf),i_far_frac [-]
12.5,0.001942959057650342,0.31684890318902087,0.12898936311502637,1.0598339344162042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.5,0.0027710124472879426,0.3089848697116659,0.12898769485473927,1.0667199460106334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.5,0.003135284284932165,0.30105028913602916,0.12898638549685776,1.0736671568697418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.5,0.0033830253156423777,0.2930537485258696,0.12898545989446014,1.0806680129925759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.5,0.0035745297288384613,0.28499748897045896,0.1289849424455282,1.0877205151170424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,0.003732266979036853,0.27688247203863675,0.12898485873521348,1.0948237819732154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.5,0.003867249712217372,0.2687091432774656,0.12898523595284997,1.1019773814172753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.49999999999997,0.003985751840626599,0.2604776816082282,0.12898610316230802,1.1091811117388084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212.5,0.004091710410603797,0.2521881075967934,0.128987491545281,1.116434906523868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237.5,0.0041877693043291435,0.2438403385962615,0.1289894346505169,1.1237387860062849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.5,2.745956394448859e-05,0.23861133328401105,0.1289908506559669,1.1283135924922645,0.4908620626101932,0.576094467931657,0.42390553207297177,1.8084501688999546,1.8084501689005654,1.8084501689007197,9.3598514995118,9.351872434582688,9.342667505082849,219.36372371784088,219.37270820779014,219.3830730309003,0.1233293528280019
254.5,2.7459564002927273e-05,0.21616110717857365,0.12899053217847423,1.1448990422750331,0.48051270350285563,0.6577121837679718,0.34228781623055526,1.8084501689000383,1.8084501689005654,1.808450168897777,8.351124845626288,8.341598727252673,8.330609062572,216.0511428960492,216.06186938036078,216.07424382934025,0.14724156582478493
257.5,2.7459564002561403e-05,0.19726568598142255,0.1289906630706053,1.158876711398929,0.45780735771996306,0.795938192725827,0.20406180727923293,1.8084501689010155,1.8084501689005654,1.8084501689008092,7.525397765439153,7.51254858810121,7.497725325904763,213.33960920822452,213.35407748310064,213.37076859307433,0.19860481642110606
260.5,2.7459564003802597e-05,0.18339021573642464,0.12899080806917182,1.1691513039325472,0.41843580459503293,0.9347265643829752,0.06527343563361468,1.8084501689000583,1.8084501689005654,1.8084501688873176,6.932096173821013,6.915589097305255,6.8965459541643055,211.39136009558158,211.40994719373967,211.4313899228905,0.2551435640462732
263.5,2.7459564002908954e-05,0.17614220534449637,0.1289908622312362,1.1745217488286546,0.35765351422312636,0.9915991541199974,0.008400845871053702,1.808450168899945,1.8084501689005654,1.8084501689134298,6.6264776455042185,6.608641873552253,6.58806590069683,210.38776764804106,210.40785086772448,210.4310195752056,0.27568070089434066
