Depth [um],eps_w [-],rho_k O2(gas),rho_k H2O(gas),rho_k N2(gas),phi_dl,theta_k Pt(S),theta_k O(S),rho_k r0 H(Naf),rho_k r1 H(Naf),rho_k r2 H(Naf),rho_k r0 O2(Naf),rho_k r1 O2(Naf),rho_k r2 O2(Naf),rho_k r0 H2O(Naf),rho_k r1 H2O(Naf),rho_k r2 H2O(Naf),i_far_frac [-]
12.5,0.028564308490159538,1.527323690116651,0.12903603105138808,-3.554656550418556e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.5,0.04157809325908613,1.527153945950234,0.1291304627184029,-9.190405812144358e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.5,0.047405765114741885,1.526975856545544,0.12922952033913776,-3.024992800616749e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.5,0.05140120380426971,1.5267925802137785,0.1293314582429372,-1.0738427899551428e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.5,0.054510260103464776,1.5266050505293876,0.12943576080455296,-1.1815915392483586e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,0.05708589187708674,1.5264137419826431,0.12954216619616504,-1.103069584600837e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.5,0.05930128731582875,1.5262189428912172,0.1296505154785813,-8.095919316385998e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.49999999999997,0.06125523330037371,1.5260208453633692,0.1297607029408141,-7.861290823124723e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212.5,0.06300980039778704,1.5258195841858486,0.12987265433823603,-1.0826192447159097e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237.5,0.06460672497154216,1.525615257813432,0.12998631580420014,-4.085380304194511e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.5,0.000353493596465228,1.5254868910583064,0.1300577200394067,-8.231256102362428e-10,0.5396558900386791,0.325131137385926,0.674868862621284,1.808450168901026,1.8084501689005654,1.808450168890775,13.482048969947215,13.475852104773697,13.468703183496702,111.52450875786931,111.53148647685805,111.53953621851723,0.09622391586997413
254.5,0.026007333806995582,1.520446283049021,0.1300576036626922,-7.581435690333285e-10,0.534769661305841,0.3479035933425791,0.652096406625669,1.808450168899127,1.8084501689005654,1.8084501689117065,13.427068670225061,13.417493677563167,13.406447629787236,111.43804620815304,111.44882772529812,111.46126566208687,0.11040176815212019
257.5,0.03268036712024313,1.5117525877289177,0.13005758549164934,-9.582187941105096e-11,0.524277242307873,0.4004331357933077,0.5995668642036599,1.8084501664089123,1.8084501689005654,1.8084501691864352,13.33245076314889,13.31846654883215,13.302333868118327,111.2892574432524,111.30500377870561,111.32316930424219,0.14669952668129047
260.5,0.0365026133486037,1.502748935745703,0.1300576383639545,-9.584095425682177e-14,0.5063354508612395,0.5000637261975145,0.4999362738050097,1.8084501688988848,1.8084501689005654,1.8084501689007246,13.234701414062112,13.211539372992371,13.184818829042234,111.13554469568824,111.16162533634524,111.19171287927054,0.2291825679711233
263.5,0.03863884470852256,1.4960270849439614,0.13005777930830423,-7.969771920514714e-11,0.4767558637293559,0.6756922172789411,0.32430778272957866,1.808450168901066,1.8084501689005654,1.808450168272169,13.161829633226684,13.118167398723132,13.067797111730696,111.0209523681995,111.07011638811208,111.12683372795638,0.4174922213169161
