Radius y0 [nm],Radius y1 [nm],Radius y2 [nm],Radius y3 [nm],Radius y4 [nm],rho_k y0 H(Naf),rho_k y1 H(Naf),rho_k y2 H(Naf),rho_k y3 H(Naf),rho_k y4 H(Naf),rho_k y0 O2(Naf),rho_k y1 O2(Naf),rho_k y2 O2(Naf),rho_k y3 O2(Naf),rho_k y4 O2(Naf),rho_k y0 H2O(Naf),rho_k y1 H2O(Naf),rho_k y2 H2O(Naf),rho_k y3 H2O(Naf),rho_k y4 H2O(Naf)
59.99999999999999,59.99999999999999,59.99999999999999,59.99999999999999,59.99999999999999,1.808450168899452,1.8084501689005146,1.8084501689020263,1.8084501688967822,1.8084501689073997,8.971509955682688,7.539857410085405,5.621244526933755,3.857394921627875,2.7383048002527612,231.04307594722025,226.0623056292133,219.38740426349906,213.25092826536505,209.35758638080512
56.0,56.0,56.0,56.0,56.0,1.8084501689005654,1.8084501689005654,1.8084501689005654,1.8084501689005654,1.8084501689005654,8.970070279961366,7.537435357203885,5.617152609427103,3.8497297125918357,2.7266376231069724,231.04469703342065,226.06503287983276,219.3920117948375,213.25955935110704,209.370723714156
51.99999999999999,51.99999999999999,51.99999999999999,51.99999999999999,51.99999999999999,1.8084501688968277,1.8084501689077828,1.8084501688961023,1.8084501688573498,1.8084501688744898,8.968409419492733,7.534641191945498,5.61243202969719,3.840886858271794,2.7131779578400104,231.04656717538845,226.0681791319191,219.3973272047903,213.2695164747133,209.38587940324805
