Depth [um],eps_w [-],rho_k O2(gas),rho_k H2O(gas),rho_k N2(gas),phi_dl,theta_k Pt(S),theta_k O(S),rho_k r0 H(Naf),rho_k r1 H(Naf),rho_k r2 H(Naf),rho_k r0 O2(Naf),rho_k r1 O2(Naf),rho_k r2 O2(Naf),rho_k r0 H2O(Naf),rho_k r1 H2O(Naf),rho_k r2 H2O(Naf),i_far_frac [-]
12.5,0.02842809023545846,0.3169730216766076,0.12904069041436023,1.0596454916857077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.5,0.041374659100780746,0.3093736787110806,0.1291421030865009,1.0661395536452074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.5,0.04717089061552493,0.30172752580993084,0.12924444275394728,1.0726731551719344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.5,0.051144140277522045,0.29403426006152916,0.12934773227133822,1.07924652589299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.5,0.054235453984400675,0.2862935755648983,0.12945199580165415,1.0858598960161476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137.5,0.05679599694755816,0.2785051633087092,0.12955725892898493,1.0925134962602252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.5,0.058998079004848686,0.27066871103762646,0.12966354878392605,1.0992075577769675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.49999999999997,0.06093998689138479,0.26278390310477584,0.12977089418334778,1.105942312062542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212.5,0.06268347752662941,0.25485042030751226,0.1298793257865875,1.1127179908583007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237.5,0.06427007682756122,0.24686793970492224,0.1299888762704258,1.1195348260381475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.5,0.0003520095051217428,0.24186957290786842,0.13005763730914535,1.1238030469993705,0.4907352488187172,0.5546805179394508,0.4453194819663733,1.8084501689019934,1.8084501689005654,1.8084501688865837,10.07558119715985,10.068091419512665,10.059450949003342,234.88417396223542,234.892607510852,234.90233674869356,0.11884853724857052
254.5,0.025746790642154814,0.22003088901944656,0.1300575940610183,1.1399285673602109,0.4810520644910913,0.6320195191509611,0.36798048082827206,1.8084501688982715,1.8084501689005654,1.808450168854756,9.022817386554088,9.01080697615402,8.996951344951722,231.22155996434245,231.23508378104103,231.25068533089487,0.1420134401970603
257.5,0.03197905671801489,0.20150467762278954,0.13005763046567514,1.1536264534780232,0.4597983354161355,0.7670404276383433,0.23295957312474885,1.808450169069226,1.8084501689005654,1.8084501688562187,8.155095299480887,8.137224615308961,8.116608366490563,228.20273352993186,228.22285606105012,228.2460701195829,0.19357095867175597
260.5,0.03515351754035801,0.18770744572779138,0.13005768338059945,1.163838201839753,0.422773412883919,0.9162332082767012,0.08376679191771662,1.8084501686981003,1.8084501689005654,1.8084501684838576,7.523386234302109,7.498416283233465,7.469610070820907,226.00500219240791,226.03311855396214,226.06555457600192,0.25784605172047387
263.5,0.03658284632481719,0.18038866683197985,0.13005770680491877,1.1692585145322507,0.3647404838266754,0.9877545639895192,0.01224543514335461,1.8084501691233628,1.8084501689005654,1.8084501690084283,7.193213617257713,7.164722566743971,7.131854290362511,224.8563236153571,224.88840476261691,224.92541470067644,0.28772101248221266
