i_ext [A/cm2],Voltage [V],Power [W/cm2],Eta [V]
0.0,1.037478386735043,0.0,0.0
0.001,0.9116372666707204,0.0009116372666707204,0.12584112006432258
0.012,0.8370955652206582,0.0100451467826479,0.2003828215143848
0.023000000000000003,0.8165788083191079,0.018781312591339486,0.2208995784159351
0.034,0.8044784356717344,0.02735226681283897,0.23299995106330862
0.045000000000000005,0.795559680602738,0.03580018562712321,0.24191870613230504
0.05600000000000001,0.7884160638122714,0.0441512995734872,0.24906232292277164
0.067,0.7824064175577863,0.052421229976371685,0.2550719691772567
0.07800000000000001,0.7771867488431693,0.060620566409767214,0.2602916378918737
0.08900000000000001,0.772549219261012,0.06875688051423008,0.26492916747403095
0.1,0.768358736314288,0.0768358736314288,0.26911965042075503
0.2,0.7409802075046973,0.14819604150093946,0.2964981792303457
0.34444444444444444,0.7150296512386594,0.24628799098220489,0.32244873549638364
0.48888888888888893,0.6949257335739596,0.33974146974726915,0.3425526531610834
0.6333333333333333,0.6775155238490114,0.42909316510437384,0.35996286288603163
0.7777777777777779,0.661499109485542,0.5144993073776439,0.375979277249501
0.9222222222222223,0.646117481179381,0.5958638993098736,0.39136090555566205
1.0666666666666667,0.630790000707686,0.6728426674215318,0.406688386027357
1.2111111111111112,0.6149626246766872,0.7447880676639879,0.42251576205835584
1.3555555555555556,0.598027736603589,0.8106598207293095,0.439450650131454
1.5,0.5792972857236107,0.8689459285854161,0.4581811010114323
1.8,0.5315005425169762,0.9567009765305572,0.5059778442180668
1.8333333333333335,0.5252332307280416,0.9629275896680763,0.5122451560070014
1.8666666666666667,0.5187355914505404,0.9683064373743421,0.5187427952845026
1.9000000000000001,0.511992364615983,0.9727854927703677,0.52548602211906
1.9333333333333333,0.5049848622475802,0.9763040670119885,0.5324935244874628
1.9666666666666668,0.4976895940718251,0.9787895350079228,0.5397887926632179
2.0,0.490076298449605,0.98015259689921,0.547402088285438
2.033333333333333,0.48210509135387714,0.9802803524195501,0.5553732953811659
2.066666666666667,0.4737222236565891,0.9790259288902843,0.5637561630784539
2.1,0.46485228532121775,0.9761897991745573,0.5726261014138252
